"HOMER_QUIZ_1046489","","MULTICHOICE","2","1","3","2","2","2","3","2","3","2","3","3","3","2","2","3","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","3","2","3","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2",
"HOMER_QUIZ_1046532","","MULTICHOICE","4","1","4","4","4","4","4","4","2","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","2","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","2","4","4",
"HOMER_QUIZ_1046429","","MULTICHOICE","4","1","4","2","2","4","4","4","4","4","4","4","4","2","4","1","4","4","1","4","4","4","4","4","4","4","1","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","2","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","1","2","4","1","3","4","4","4","2","4","4","4","4","2","4","4","4","4","1","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_QUIZ_1046430","","MULTICHOICE","1","1","1","1","3","1","1","1","1","2","1","3","4","1","1","1","4","4","1","1","1","1","1","1","1","2","1","1","1","4","1","1","3","4","1","4","4","1","1","1","1","1","1","1","1","3","1","1","1","3","1","1","1","4","1","1","3","4","4","1","1","3","1","4","4","1","1","4","4","3","1","4","1","3","1","1","3","1","1","4","1","1","1","1","1","1","1","1","4","1","4","1","3","1","4","1","1","2","4","1","4","1","3","1","1","1","1","3","1","4","4","1","1","1","4","1","1","4","1","1","1","4","1","1","1","1","1","1","1","4","1","1","1","1","3","1","1","3","3","1","4","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1","1","4","1","1","1","1","4","1","1","1",
"HOMER_QUIZ_1046431","","MULTICHOICE","2","1","2","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","3","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","2","2","2","3","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","3","1","3","2","1","2","2","2","2","2","4","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2",
"HOMER_QUIZ_1046491","","MULTICHOICE","1","1","1","1","1","1","4","1","2","4","2","1","1","1","1","1","1","4","3","1","1","3","1","2","4","1","1","1","1","1","4","1","2","1","3","1","2","1","2","1","4","1","1","1","1","1","1","1","3","2","1","2","1","4","2","1","1","1","2","4","4","1","1","1","1","4","1","1","4","1","3","1","2","1","1","2","1","1","3","1","1","2","1","1","1","2","1","1","1","1","1","1","1","1","2","1","1","1","1","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","2","4","1","2","1","2","1","2","4","1","2","1","1","1","1","1","3","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1",
"HOMER_QUIZ_1046492","","MULTICHOICE","3","1","1","4","2","3","3","2","3","3","2","3","2","1","3","3","3","3","2","3","3","3","3","2","3","1","2","2","2","3","3","3","3","3","4","1","2","3","3","2","3","3","3","3","3","2","3","2","2","2","2","2","3","3","3","3","4","3","1","3","3","3","3","3","2","3","3","3","1","3","3","3","1","3","3","3","3","1","3","3","2","2","2","2","3","1","3","2","3","3","3","3","3","3","3","3","2","1","3","2","2","3","3","3","3","3","3","3","2","4","3","3","3","3","1","2","3","3","2","2","3","3","1","2","3","3","2","3","3","2","2","3","3","3","3","2","3","3","3","2","2","3","2","2","3","2","2","3","3","1","2","3","3","3","3","3","2","3","2","3","2","3","2","3","3","3","4","3",
"HOMER_QUIZ_1046493","","MULTICHOICE","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2",
"HOMER_QUIZ_1046494","","MULTICHOICE","1","1","1","1","1","1","4","3","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","4","1","1","1","3","1","1","1","2","1","1","1","1","1","1","1","2","1","1","1","2","1","2","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","2","4","2","1","1","1","1","1","1","2","1","1","1","1","2","2","1","1","4","2","1","1","2","1","2","1","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","4","2","3","1","2","1","1","1","1","1","2","1","2","1","1","4","1","2","1","2","1","1","1","3","1","1","2","3","1","1","1","1","4","1","1","1","1","4","1","1","1",
"HOMER_QUIZ_1046432","","MULTICHOICE","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","2","3","2","3","3","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","5","3","2","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","2","3","2","3","3","3","3","3","3","3","3","3","3","3","5","3","3","3","3","3","3","3","3","2","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","3","3","3","3","3","3",
"HOMER_QUIZ_1046495","","MULTICHOICE","5","1","5","5","3","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","4","5","5","5","5","5","5","5","5","5","5","5","5","3","5","5","4","4","5","5","5","3","5","5","5","3","5","5","5","5","5","5","5","4","5","5","5","4","5","5","5","5","5","5","5","5","5","4","5","5","5","3","5","5","5","5","4","5","5","5","5","5","4","5","5","4","5","5","5","5","5","5","5","5","5","3","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","4","5","5","5","5","5","5","4","5","5","3","5","2","5","5","5","5","5","5","3","5","5","3","5","5","4","3","4","5","5","5","5","5","5","5","5","5","5",
"HOMER_QUIZ_1046428","","MULTICHOICE","2","1","1","2","3","3","2","3","2","2","1","2","2","1","1","1","3","2","1","3","3","3","2","2","3","2","3","1","2","2","1","1","3","2","2","3","3","1","2","2","1","1","3","2","2","2","1","2","2","1","2","2","3","2","2","3","2","1","2","3","3","3","1","2","2","3","2","1","2","2","3","3","2","2","2","1","4","1","2","3","3","2","2","3","3","2","2","3","2","2","2","3","2","3","3","3","3","3","3","2","3","3","1","1","3","1","2","2","3","3","3","2","2","2","1","2","2","3","1","2","2","2","2","2","3","2","2","2","2","3","3","1","3","2","4","2","3","1","2","2","3","3","3","3","2","2","2","3","3","4","1","3","2","3","1","3","2","3","3","3","1","1","2","2","2","2","1","1",
"HOMER_QUIZ_1046734","","MULTICHOICE","5","1","5","5","2","5","5","5","5","2","2","2","5","2","5","5","5","5","5","5","5","2","5","5","5","2","5","1","5","2","5","5","5","5","2","5","5","5","2","5","2","5","5","5","5","2","5","5","5","5","2","5","5","2","5","5","5","2","5","5","5","1","2","5","5","5","5","5","1","5","5","5","5","1","2","2","5","2","1","2","1","5","5","5","2","5","5","2","5","5","5","5","2","5","5","5","5","5","1","2","5","2","5","5","5","5","5","2","2","5","5","5","5","5","2","5","5","5","5","5","3","5","5","5","5","5","2","2","2","2","1","5","2","5","5","5","5","2","5","5","5","2","5","5","5","5","1","5","2","5","5","5","1","1","5","5","5","5","2","2","2","5","5","5","5","5","5","5",
"HOMER_QUIZ_1046517","","MULTICHOICE","4","1","4","4","4","4","4","4","4","3","4","2","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_QUIZ_1046496","","MULTICHOICE","5","1","5","2","5","5","5","5","5","5","5","5","4","5","5","5","2","5","5","5","5","5","2","5","5","2","5","5","5","5","5","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5","5","5","2","2","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","2","2","5","5","2","5","2","5","5","5","5","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","2","5","5","5","2","5","5","5","5","5","4","5","5","5","4","5","5","5","5","5","4","5","2","5","5","5","5","5","5","5","5","5","2","5","5","5","2","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5","3","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5",
"HOMER_QUIZ_1046497","","MULTICHOICE","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"HOMER_QUIZ_1046433","","MULTICHOICE","1","1","2","2","1","1","3","1","1","1","2","2","3","2","2","2","1","4","1","1","3","3","2","2","3","2","1","3","1","1","3","1","1","2","2","1","3","2","2","4","3","4","3","1","1","1","3","2","1","4","1","2","2","1","3","1","2","3","1","1","4","4","2","1","1","2","1","1","3","2","2","4","4","2","1","2","2","2","1","2","3","1","1","1","3","2","3","1","1","1","2","2","1","2","1","2","3","1","1","1","3","2","1","2","1","1","1","2","2","2","1","2","3","1","1","3","2","1","1","2","1","1","4","1","1","2","3","3","3","2","2","2","1","2","1","4","3","1","2","1","1","3","2","3","1","2","2","3","1","2","1","1","2","1","2","3","2","1","1","2","2","1","2","1","1","3","3","1",
"HOMER_QUIZ_1046434","","MULTICHOICE","3","1","3","3","2","3","3","3","3","3","3","2","4","2","3","2","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","2","3","3","3","3","3","4","3","2","2","3","4","3","3","2","3","3","3","4","3","3","3","3","3","3","3","3","3","4","3","3","4","3","4","3","3","3","3","3","4","3","3","4","3","2","3","3","3","3","3","3","3","3","3","4","4","4","2","3","3","3","3","3","3","4","3","3","3","3","3","3","3","2","3","3","3","3","3","4","3","3","3","3","2","2","3","3","2","2","3","4","3","4","2","4","3","3","3","3","4","3","4","3","3","3","3","2","3","3","3","3","3","3","3","5","3","3","4","3","4","3","3","3","3","3","3",
"HOMER_QUIZ_1046498","","MULTICHOICE","1","1","1","1","2","1","1","1","1","1","1","2","2","2","2","1","2","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","2","1","1","1","1","1","4","1","1","4","1","2","1","1","1","4","1","1","1","4","1","1","1","4","4","4","1","2","2","1","4","4","4","4","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","1","1","2","1","1","1","1","1","4","1","1","1","1","4","4","1","2","1","1","1","1","1","1","2","1","1","4","1","1","4","1","4","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","4","4","4","1","1","1","1","4","4","1","1","1","4","1","1","1","1",
"HOMER_QUIZ_1046464","","MULTICHOICE","2","1","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","3","1","2","4","2","2","2","3","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","4","2","2","2","2","3","2","4","2","3","2","2","2","2","2","2","2","2","2","2","2","4","2","2","2","5","1","4","2","1","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2",
"HOMER_QUIZ_1046533","","MULTICHOICE","2","1","4","2","2","2","4","2","2","2","2","4","2","4","2","2","2","4","4","2","2","4","2","4","4","2","2","2","2","4","2","2","4","2","2","2","4","2","4","4","4","2","4","2","4","4","2","2","2","4","2","2","2","4","4","2","4","2","2","4","4","4","4","2","2","4","2","2","2","2","2","2","4","4","4","2","2","4","2","2","2","4","4","2","2","4","2","2","4","2","4","2","2","2","2","4","2","4","2","4","2","2","2","2","2","2","2","2","2","4","2","2","4","4","2","4","2","2","2","2","2","3","4","2","2","2","4","2","2","2","2","2","4","2","2","2","2","4","4","2","2","4","3","2","4","2","2","4","4","2","2","4","4","4","2","4","2","4","4","4","2","4","4","2","2","4","2","4",
"HOMER_QUIZ_1046466","","MULTICHOICE","3","1","3","3","3","1","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","4","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","4","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","1","3","1","3","3","3","3","3","3","3",
"HOMER_QUIZ_1046735","","MULTICHOICE","2","1","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","5","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","5","2","2","2","2","5","2","2","2","2","2","2","2","5","2","2","5","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2",
"HOMER_QUIZ_1046499","","MULTICHOICE","2","1","3","2","3","3","1","2","3","1","2","2","2","3","2","1","3","2","2","2","3","2","2","2","2","3","2","2","2","3","2","2","2","2","2","4","2","2","3","3","2","3","3","3","2","2","3","3","3","3","2","3","2","3","3","3","2","1","4","2","4","2","3","3","3","4","1","3","2","2","2","2","1","4","3","3","3","2","3","2","2","2","3","3","2","3","3","2","3","3","3","3","1","4","2","2","3","2","2","2","3","2","2","2","3","3","3","3","2","4","3","2","3","2","1","3","2","2","3","3","3","3","2","1","3","3","2","2","2","4","2","2","2","2","2","2","3","2","2","3","2","2","2","2","1","3","4","3","2","2","2","3","2","1","3","1","3","3","2","2","2","3","2","2","2","2","1","2",
"HOMER_QUIZ_1046435","","MULTICHOICE","2","1","2","2","2","2","2","2","2","2","2","2","4","2","2","3","2","2","3","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","4","2","2","3","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","4","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2",
"HOMER_QUIZ_1046436","","MULTICHOICE","4","1","3","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","1","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","1","4","4","4","4","2","2","4","3","4","4","4","4","4","3","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","2","1","1","4","4","4","4","4","4","4","4","4","4","4","2","2","4","3","4","4","4","4","4","4","4","4","4","2","4","4","2","4","4","4",
"HOMER_QUIZ_1046465","","MULTICHOICE","4","1","4","4","4","4","3","4","4","4","4","1","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","2","4","4","4","1","4","4","4","4","4","4","3","4","1","4","1","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","1","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","2","4","4","4","4","4","4","4","4","4","4","3","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
